X,Y,OBJECTID,BRIDGE_ID,featint,county,facility,location,owner,yearbuilt,NHS_indicator,mrm_english,open_posted_closed,suff_rate,roadwidth,StructureType,Bridge_Condition,Bridge_Name
2409266.43,528571.0972,1910978,7211460,Mud Creek,07 BROWN,146th Street,3S & 1.1E of Stratford, 2 County Hwy Agency,1989,0 Not on NHS,0,"A Open, no restriction",100,30,bridge,good,-1
2702200.469,-197892.9358,1910979,63076170,TURKEY RIDGE CK,63 TURNER,44760 285 ST,11S & 0.6E MARION, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",66.900002,22.4,bridge,fair,-1
2532624.171,-145439.4219,1910980,34120059,PONY CK,34 HUTCHINSON,27490 416 AVE.,"2.1N,6.0E PARKSTON", 2 County Hwy Agency,1986,0 Not on NHS,0,K Closed to all traffic,33,22.79855643,bridge,poor,_
2839779.257,-65258.51566,1910981,50210167,CLIFF AVE,50 MINNEHAHA,I090 W,CLIFF AVENUE INTERCHANGE, 1 State Highway Agency,2013,1 On the NHS,399.56,"A Open, no restriction",98,40,bridge,good,
2354188.307,547607.7993,1910984,7107423,Moccasin Creek,07 BROWN,142nd Street,0.2W of Warner, 2 County Hwy Agency,1951,0 Not on NHS,0,P Posted for load,42.900002,23.99934383,bridge,fair,-1
1278888.825,379621.5099,1910987,47459135,SULFUR CK,47 MEADE,STONEVILLE RD.,12.5 S JCT US 212, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",77.599998,27,bridge,fair,-1
2566679.008,200237.2949,1910988,39070126,REDSTONE CK,39 KINGSBURY,425TH AVENUE,0.6 S MANCHESTER, 2 County Hwy Agency,1963,0 Not on NHS,0,"A Open, no restriction",80.900002,30.499,bridge,fair,-1
2301433.926,522085.9192,1910989,7007470,Snake Creek,07 BROWN,147th Street,1N & 7.3W of Mansfield, 2 County Hwy Agency,1990,0 Not on NHS,0,"A Open, no restriction",95.599998,30,bridge,fair,-1
960219.6285,274622.6812,1910991,41091058,SPEARFISH CK,41 LAWRENCE,I090 W,0.3 W US 85 INTERCH, 1 State Highway Agency,1971,1 On the NHS,10.08,"A Open, no restriction",96.199997,37.99868766,bridge,fair,-1
1075668.863,-6328.705045,1910992,17339072,Grace Coolidge Creek,17 CUSTER,STATE PARK RD,10.9 E & 1.1 S Custer,21 Other State Agencies,1950,0 Not on NHS,0,"A Open, no restriction",69.699997,15.1,bridge,fair,_
2294744.298,446492.453,1910995,25410134,S Fork Snake Creek,25 FAULK,372nd Avenue,8.4S CHELSEA, 2 County Hwy Agency,1988,0 Not on NHS,0,"A Open, no restriction",96.900002,30,bridge,fair,-1
2483822.064,-83935.02949,1910996,18135180,NORTH BR TWELVE MILE CK,18 DAVISON,262ND STREET,3 N & 3.5 W ETHAN, 2 County Hwy Agency,1965,0 Not on NHS,0,"A Open, no restriction",81.099998,30.499,bridge,fair,-1
2818485.065,160985.5469,1911000,6185218,MEDARY CK,06 BROOKINGS,I029 N,2.3 N MOODY CO LINE, 1 State Highway Agency,1966,1 On the NHS,127.05,"A Open, no restriction",67.400002,30,bridge,fair,-1
1086433.873,-3718.527194,1911001,17358065,GRACE COOLIDGE CK,17 CUSTER,US016A,0.1 N JCT SD 36 E, 1 State Highway Agency,1986,0 Not on NHS,39.040001,"A Open, no restriction",98,32.00131234,bridge,good,-1
1223594.819,415814.9293,1911002,47350070,LOTTIE CREEK,47 MEADE,OLD212 KILLDEER RD,5 S MUD BUTTE, 2 County Hwy Agency,1952,0 Not on NHS,0,"A Open, no restriction",78.199997,23.8,bridge,fair,-1
2746673.913,-212519.521,1911003,63160202,TURKEY RIDGE CK,63 TURNER,SD019,2.1 S JCT US 18 WEST, 1 State Highway Agency,1963,0 Not on NHS,40.16,"A Open, no restriction",86.800003,30,bridge,fair,
2324592.403,-219586.872,1911004,12320194,Pease Creek,12 CHARLES MIX,28740 376th Avenue,2.0E & 2.4S of Geddes, 2 County Hwy Agency,1930,0 Not on NHS,0,K Closed to all traffic,24.4,16.4,bridge,poor,-1
1842072.956,640271.968,1911005,16737253,OAHE LK (GRAND RV),16 CORSON,IRR SD1806,0.4 N JCT US 12, 1 State Highway Agency,1963,0 Not on NHS,365.72,"A Open, no restriction",68.599998,24,bridge,fair,
1073663.528,41294.15378,1911006,52332431,BATTLE CK,52 PENNINGTON,SD040,2.2 E JCT US 16A, 1 State Highway Agency,1974,0 Not on NHS,34.130001,"A Open, no restriction",99.300003,32.00131234,bridge,fair,-1
2845140.321,-103656.5576,1911007,42116001,BNSF Railroad,42 LINCOLN,57th Street,0.4W of SE Avenue - SF, 4 City/Municipal Hwy Ag,2008,0 Not on NHS,0,"A Open, no restriction",78,48,bridge,good,_
2855394.795,-329204.7158,1911008,64057140,CK,64 UNION,47570 311 STR.,13S & 3.7E BERESFORD, 2 County Hwy Agency,1955,0 Not on NHS,0,P Posted for load,50.599998,27.5,bridge,poor,-1
2422770.82,-242869.1906,1911011,12505240,Choteau Creek,12 CHARLES MIX,39450 292nd Street,5.0N & 0.5W of Wagner, 2 County Hwy Agency,1974,0 Not on NHS,0,"A Open, no restriction",41,27.3,bridge,poor,-1
1280266.592,383617.5826,1911012,47460128,CK,47 MEADE,STONEVILLE RD.,11.8 S US 212, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",48.400002,23.8,bridge,poor,-1
1425558.438,27139.49344,1911013,52A00434,WHITEWATER CK,52 PENNINGTON,BIG FOOT RD,3.4 E 6.8 S QUINN, 2 County Hwy Agency,1963,0 Not on NHS,0,"A Open, no restriction",93.5,23.999,bridge,fair,-1
1577403.542,77692.84148,1911014,28260491,WHITE WILLOW CK,28 HAAKON,FAS 6521,9 E 0.6 S  PHILIP, 2 County Hwy Agency,1960,0 Not on NHS,0,"A Open, no restriction",95.699997,28,bridge,good,-1
1386596.315,236134.52,1911017,47666400,CK,47 MEADE,VISTA PL.,10 S 3.25 W PLAINVIEW, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,43.599998,15,bridge,fair,-1
2400347.16,673430.3377,1911018,7200184,James River,07 BROWN,396th Avenue,4.0N of Columbia, 2 County Hwy Agency,1957,0 Not on NHS,0,P Posted for load,39.900002,24,bridge,poor,-1
1150709.154,118513.127,1911020,52469277,CHANNEL CK,52 PENNINGTON,I090 WB ON RAMP,2.9 W OF BOX ELDER, 1 State Highway Agency,1962,1 On the NHS,62.939999,P Posted for load,64.599998,30,bridge,fair,
2845277.107,-66428.26529,1911022,50221170,I229,50 MINNEHAHA,E 60TH ST N,0.3 S I 90 INTERCH, 1 State Highway Agency,2023,0 Not on NHS,0,"A Open, no restriction",99,40,bridge,good,
2727431.028,536815.9797,1911023,26085040,146 ST,26 GRANT,IRR I029 N,2 S ROBERTS CO LINE, 1 State Highway Agency,1977,1 On the NHS,204.06,"A Open, no restriction",96.800003,40,bridge,good,-1
2717724.724,395178.0293,1911024,15190186,BIG SIOUX RV,15 CODINGTON,US081,0.7 S JCT US 212, 1 State Highway Agency,1966,1 On the NHS,155.39999,"A Open, no restriction",79.800003,66.00065617,bridge,fair,-1
1900391.23,755265.7865,1911025,11104026,LAKE POCASSE LK,11 CAMPBELL,SD010,1.0 E OF POLLOCK, 1 State Highway Agency,1961,0 Not on NHS,183.36,"A Open, no restriction",91.5,30,bridge,fair,-1
2879471.506,-239995.7515,1911026,42170263,East Brule Creek,42 LINCOLN,481st Avenue,9E & 2.7N of Beresford, 2 County Hwy Agency,1968,0 Not on NHS,0,"A Open, no restriction",92.699997,30,bridge,fair,-1
2631594.834,31703.5122,1911027,49182210,WEST FORK VERMILLION RV,49 MINER,241 ST,1.0 M N. & 1.2 E. CANOVA, 2 County Hwy Agency,1973,0 Not on NHS,0,"A Open, no restriction",69.699997,23.83,bridge,fair,_
2097811.155,-194531.9454,1911028,27010139,BULL CK,27 GREGORY,333 AVENUE,4.7N DALLAS, 2 County Hwy Agency,1958,0 Not on NHS,0,P Posted for load,85.5,23.99934383,bridge,fair,-1
1914686.814,451334.0804,1911029,54098120,CHEYENNE CK,54 POTTER,160TH STREET,12.2W & 4N GETTYSBURG, 2 County Hwy Agency,1963,0 Not on NHS,0,K Closed to all traffic,38.900002,25.499,bridge,poor,-1
2482038.332,236181.0924,1911030,3330115,Shue Creek,03 BEADLE,409th Avenue,2W & 2N of Yale, 2 County Hwy Agency,1990,0 Not on NHS,0,"A Open, no restriction",92.599998,27.999,bridge,fair,-1
2314122.618,379249.3299,1911032,58019260,Creek,58 SPINK,174th Street,1S & 7.1W REDFIELD, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,41,28.501,bridge,poor,-1
2025843.844,-178739.8461,1911034,62234300,THUNDER CK,62 TRIPP,280 STREET,3.4E & 3S WINNER, 2 County Hwy Agency,1962,0 Not on NHS,0,P Posted for load,37,20.007,bridge,poor,-1
2793849.172,322651.7663,1911035,20030211,469 AVE (FASC 6373),20 DEUEL,I029 N,6 SE SD 22 INTERCH, 1 State Highway Agency,1973,1 On the NHS,158.74001,"A Open, no restriction",95.099998,37.99868766,bridge,fair,-1
2879186.209,-65068.59117,1911036,50284170,SPLIT ROCK CREEK,50 MINNEHAHA,"261ST ST, REDWOOD",0.4E & 0.5N BRANDON, 2 County Hwy Agency,2016,0 Not on NHS,0,"A Open, no restriction",96.099998,30,bridge,good,
1069847.219,189233.8776,1911037,47069510,I090,47 MEADE,TILFORD RD,TILFORD INTERCHANGE, 1 State Highway Agency,1964,0 Not on NHS,0,"A Open, no restriction",88,30,bridge,fair,-1
2865661.411,-244131.0703,1911040,42144270,Trib. to E Brule Creek,42 LINCOLN,295th Street,2N & 6.4E of Beresford, 2 County Hwy Agency,1940,0 Not on NHS,0,P Posted for load,37,22.5,bridge,poor,-1
1065678.97,39197.46768,1911041,52317436,GRIZZLY BEAR CK,52 PENNINGTON,US016AEF,AT KEYSTONE, 1 State Highway Agency,1973,0 Not on NHS,56.400002,"A Open, no restriction",81,23.99934383,bridge,good,-1
2850550.928,204250.381,1911042,6250137,DEER CK,06 BROOKINGS,479TH AVENUE,1E & 1.3N BUSHNELL, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",82.099998,24.66,bridge,good,-1
2143042.501,-257554.1445,1911043,27095260,PONCA CK,27 GREGORY,295 STREET,4S & 2.5W BURKE, 2 County Hwy Agency,1982,0 Not on NHS,0,"A Open, no restriction",78.699997,30,bridge,fair,-1
2840794.954,483146.8022,1911044,26300149,CK,26 GRANT,479 AVE,3.0W & 4.1N ALBEE, 2 County Hwy Agency,2005,0 Not on NHS,0,"A Open, no restriction",87.199997,25.3,bridge,good,-1
1022167.413,-160117.9276,1911045,24251099,CASCADE CK,24 FALL RIVER,SD071,8 S OF HOT SPRINGS, 1 State Highway Agency,1998,0 Not on NHS,26.809999,"A Open, no restriction",97.400002,39.99343832,bridge,good,-1
2597153.964,-65011.88492,1911046,31171150,WOLF CK,31 HANSON,42910 259 ST.,2 N & 0.1 E EMERY, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",70.099998,24,bridge,fair,-1
2839019.595,238417.5463,1911047,6230072,SIX MILE CK,06 BROOKINGS,477TH AVENUE,1W & 0.3N WHITE, 2 County Hwy Agency,1999,0 Not on NHS,0,"A Open, no restriction",79,24.60629921,bridge,good,-1
2634207.388,391891.9946,1911048,15030188,COUNTY ROAD,15 CODINGTON,ABANDON LINE RR,2E 0.2N HENRY,27 Railroad,1900,0 Not on NHS,0,"A Open, no restriction",-2,0,bridge,good,-1
2833117.942,-32159.93094,1911049,50199104,DIVERSION DITCH,50 MINNEHAHA,MEADOWLAND ST,4.4S & 0.1W BALTIC, 2 County Hwy Agency,1948,0 Not on NHS,0,P Posted for load,69,20,bridge,poor,-1
2673713.521,-5247.400777,1911050,44140043,Little Vermillion River,44 MCCOOK,444th Avenue,4.2N & 3E of Salem, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",81.699997,25.2,bridge,fair,-1
2715030.535,-302915.7546,1911051,68213140,Clay Creek Ditch,68 YANKTON,44930 305 ST,1.7 W 0.8 N Volin, 2 County Hwy Agency,2016,0 Not on NHS,0,"A Open, no restriction",90.5,32.8,bridge,good,
2854985.039,543332.2918,1911053,26330038,WHETSTONE RV,26 GRANT,482 AVENUE,4E & 3.2N MILBANK, 2 County Hwy Agency,1978,0 Not on NHS,0,"A Open, no restriction",62.700001,30.098,bridge,poor,-1
2864091.379,-318523.8001,1911054,64073120,CK,64 UNION,47730 309 STR.,7.5S & 1.7W ALCESTER, 2 County Hwy Agency,1977,0 Not on NHS,0,P Posted for load,57.5,23.30052493,bridge,fair,-1
2801203.975,266230.6153,1911055,6160017,CK,06 BROOKINGS,470TH AVENUE,14.3N & 1W BROOKINGS, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,37,17.999,bridge,poor,-1
2708583.882,544466.9575,1911056,26050024,CK,26 GRANT,454 AVENUE,10.7W & 2.1N MARVIN, 2 County Hwy Agency,2000,0 Not on NHS,0,"A Open, no restriction",99,22.74,bridge,good,-1
2226572.67,283562.3136,1911057,30150199,CK,30 HAND,359TH AVE,5.1N & 1W MILLER, 2 County Hwy Agency,1910,0 Not on NHS,0,"A Open, no restriction",72.699997,15.80052493,bridge,fair,-1
2449026.842,96572.38115,1911058,56081080,SAND CK,56 SANBORN,228TH STREET,5.1E & 2N WOONSOCKET, 2 County Hwy Agency,1969,0 Not on NHS,0,"A Open, no restriction",69.099998,24.199,bridge,fair,-1
1127149.318,115581.1683,1911059,52424285,I090,52 PENNINGTON,LACROSSE ST,LACROSSE ST INTERCHANGE, 1 State Highway Agency,1983,0 Not on NHS,0,"A Open, no restriction",96.699997,36,bridge,fair,
1883143.465,-41937.96978,1911060,43018330,WHITE RV,43 LYMAN,SD053,MELLETTE CO LINE, 1 State Highway Agency,2001,0 Not on NHS,68.970001,"A Open, no restriction",98,30,bridge,fair,-1
2428721.482,385855.84,1911062,58239250,TIMBER CREEK,58 SPINK,173RD SREET,3.9E FRANKFORT, 2 County Hwy Agency,2013,0 Not on NHS,0,"A Open, no restriction",92.699997,24,bridge,good,-1
2001921.327,177620.704,1911064,33346155,CHAPELLE CK,33 HUGHES,314 AVENUE,15.5S & 6.4W HARROLD, 2 County Hwy Agency,1961,0 Not on NHS,0,"A Open, no restriction",62.700001,24,bridge,poor,-1
1746352.21,-157884.8074,1911066,48207324,LITTLE WHITE RV,48 MELLETTE,COUNTY HIGHWAY #9,11.6S & 4.3W WHITE RIVER, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",87.5,27.99868766,bridge,fair,-1
2441646.261,190602.3424,1911067,3252200,James River,03 BEADLE,210th Street,2S & 1.1E of Huron, 2 County Hwy Agency,1977,0 Not on NHS,0,"A Open, no restriction",98,36.001,bridge,fair,-1
1106587.179,-224910.3699,1911068,24419212,ANTELOPE HOLLOW CK,24 FALL RIVER,OLD HIGHWAY 79,0.8S & 0.2E OELRICHS, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,53.5,18.199,bridge,fair,-1
1341996.809,474832.7057,1911069,53261582,DEEP CK,53 PERKINS,181ST AVENUE,30KM W & 9 KM N OF FAITH, 2 County Hwy Agency,1990,0 Not on NHS,0,P Posted for load,38.5,20,bridge,fair,-1
2847509.562,-232700.6355,1911070,42110247,Trib. to W Brule Creek,42 LINCOLN,475th Avenue,3E & 4.3N of Beresford, 2 County Hwy Agency,1935,0 Not on NHS,0,P Posted for load,70.5,18.1,bridge,fair,-1
2457648.104,313587.705,1911071,58290388,FOSTER CREEK,58 SPINK,405TH AVE,1W & 3.2N BLOOMFIELD, 2 County Hwy Agency,1910,0 Not on NHS,0,P Posted for load,31.9,23.701,bridge,poor,-1
2246687.653,250459.4749,1911072,30186260,TURTLE CK,30 HAND,198TH ST,0.1E ST LAWRENCE, 2 County Hwy Agency,1950,0 Not on NHS,0,"A Open, no restriction",79.300003,18.39895013,bridge,fair,-1
2795232.307,-66001.51582,1911073,50126166,SKUNK CK,50 MINNEHAHA,I090 E,0.8 E SD 38 INTERCH, 1 State Highway Agency,2008,1 On the NHS,391.04999,"A Open, no restriction",97.599998,40,bridge,good,
2865551.136,98794.64803,1911074,51150099,BIG SIOUX RV,51 MOODY,SD013,0.3 N OF FLANDREAU, 1 State Highway Agency,1964,0 Not on NHS,108.13,"A Open, no restriction",76.400002,30,bridge,fair,
1004824.213,-4936.579548,1911076,17207076,RUBY CK,17 CUSTER,UPPER FRENCH CK RD,2.2W & 0.5S CUSTER, 2 County Hwy Agency,1973,0 Not on NHS,0,"A Open, no restriction",92.199997,21,bridge,good,_
1794733.064,-192848.3878,1911077,61300061,ANTELOPE CK,61 TODD,IRR US083,0.1 S JCT US 18, 1 State Highway Agency,1981,1 On the NHS,21.82,"A Open, no restriction",74.800003,52.00131234,bridge,fair,Henry Greek Memorial Bridge
1982325.861,253801.5221,1911078,33310009,SOUTH MEDICINE CK,33 HUGHES,311 AVENUE,2 E 1.1 N BLUNT, 2 County Hwy Agency,1964,0 Not on NHS,0,"A Open, no restriction",63.5,30.299,bridge,poor,-1
2817707.8,175516.7935,1911080,6185190,I029,06 BROOKINGS,215 ST,3 S US 14 INTERCH, 1 State Highway Agency,1966,0 Not on NHS,0,"A Open, no restriction",91.099998,27.99868766,bridge,fair,-1
2603113.124,9395.195266,1911081,44007010,Wolf Creek,44 MCCOOK,245th Street,7N & 0.3W of Spencer, 2 County Hwy Agency,1978,0 Not on NHS,0,"A Open, no restriction",81.699997,23.999,bridge,fair,-1
2019160.894,747188.8972,1911082,11330041,SPRING CK,11 CAMPBELL,SD271,0.2 S OF ARTAS, 1 State Highway Agency,1994,0 Not on NHS,197.92999,"A Open, no restriction",99.800003,36.00065617,bridge,good,-1
2670375.263,-49427.64903,1911083,44130126,448 AVE,44 MCCOOK,I090 E,2 E US 81 INTERCH, 1 State Highway Agency,1964,1 On the NHS,366.06,"A Open, no restriction",95.699997,38,bridge,good,
922064.4774,270106.6525,1911085,41019070,BEAVER CK,41 LAWRENCE,Mill Creek Road,7MI.W SPEARFISH, 2 County Hwy Agency,1975,0 Not on NHS,0,"A Open, no restriction",65,23,bridge,fair,-1
2439479.918,-99391.45986,1911086,18050206,NORTH BR TWELVE MILE CK,18 DAVISON,399TH AVENUE,12 W & 0.4 N ETHAN, 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",55.099998,30.899,bridge,poor,-1
955800.6078,650366.1394,1911088,32051277,VALLEY CK,32 HARDING,SD020,5.0 E MONTANA STATE LINE, 1 State Highway Agency,2021,0 Not on NHS,5.02,"A Open, no restriction",89,32,bridge,good,
2215993.962,441362.4822,1911090,25260142,S Fork Snake Creek,25 FAULK,357th Avenue,4E & 0.3N FAULKTON, 2 County Hwy Agency,1999,0 Not on NHS,0,"A Open, no restriction",92.699997,28.478,bridge,fair,-1
2713758.379,548104.7192,1911094,55060438,Big Sioux River,55 ROBERTS,455th Avenue,1.7S of Jct with US 12, 2 County Hwy Agency,1939,0 Not on NHS,0,"A Open, no restriction",55.200001,30,bridge,fair,-1
2607743.749,-301334.1715,1911096,68012130,Beaver Creek,68 YANKTON,42920 304th Street,5.8W of Utica, 2 County Hwy Agency,1940,0 Not on NHS,0,"A Open, no restriction",75.199997,23.999,bridge,fair,-1
2831033.053,-102887.6117,1911097,50191238,I229,50 MINNEHAHA,WESTERN AVE,WESTERN AVE INTERCHANGE, 1 State Highway Agency,1995,0 Not on NHS,0,"A Open, no restriction",99,90,bridge,good,
2720836.09,-103145.7256,1911098,44223230,E. Fork of Vermillion Rv,44 MCCOOK,267th Street,12.5S & 1.3E of Montrose, 2 County Hwy Agency,1976,0 Not on NHS,0,"A Open, no restriction",81.699997,30.299,bridge,fair,-1
2821057.061,492192.956,1911099,26263130,CK,26 GRANT,155 STREET,2.7 W & 6.0 S of Milbank, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",100,30.6,bridge,good,-1
2394660.68,-2006.549319,1911100,2210082,WEST FIRESTEEL CK,02 AURORA,391 AVE,5E 6.8N PLANKINTON, 2 County Hwy Agency,1925,0 Not on NHS,0,P Posted for load,36,17.8,bridge,poor,-1
2820757.166,-155976.4028,1911101,42065100,I029,42 LINCOLN,278 ST,2 N SD 44 INTERCH, 1 State Highway Agency,1958,0 Not on NHS,0,"A Open, no restriction",94,24,bridge,fair,
2209885.473,144348.6941,1911102,30113460,CROW CK,30 HAND,218TH ST,20S & 4.7W MILLER, 2 County Hwy Agency,1969,0 Not on NHS,0,"A Open, no restriction",89.699997,24.19947507,bridge,fair,-1
1046809.988,64260.39853,1911103,52279390,SPRING CK,52 PENNINGTON,US385 NF,0.8 NE JCT US 16 E, 1 State Highway Agency,1996,0 Not on NHS,86.25,"A Open, no restriction",84,14,bridge,good,-1
1971355.386,245830.6604,1911104,33288023,Medicine Creek,33 HUGHES,309TH AVENUE,0.2 W 0.4 S BLUNT, 2 County Hwy Agency,1962,0 Not on NHS,0,"A Open, no restriction",74.5,23.999,bridge,fair,-1
2795560.756,179963.2341,1911105,6144180,CK,06 BROOKINGS,214TH STREET,2S & 2.6W BROOKINGS, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",86,30,bridge,fair,-1
2431305.95,-265770.5218,1911107,12520284,Choteau Creek,12 CHARLES MIX,29640 396th Avenue,0.6N & 1.0E of Wagner, 2 County Hwy Agency,1986,0 Not on NHS,0,"A Open, no restriction",82.099998,23.1,bridge,fair,-1
2520003.142,344899.4055,1911108,13050272,Creek,13 CLARK,417th Avenue,8.8N & 2.0E of Carpenter, 2 County Hwy Agency,1981,0 Not on NHS,0,"A Open, no restriction",80.699997,27.001,bridge,fair,-1
1478173.574,32251.24568,1911109,36140061,WHITEWATER CK,36 JACKSON,211 AVENUE,2E & 4S COTTONWOOD, 2 County Hwy Agency,1940,0 Not on NHS,0,K Closed to all traffic,20.799999,14.19947507,bridge,,-1
2336382.874,682053.427,1911113,7080168,Elm River,07 BROWN,384th Avenue,2.8S & 3W of Barnard, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",79.699997,30.2,bridge,fair,-1
2813894.513,-83508.31086,1911114,50160199,TRIB TO SKUNK CK,50 MINNEHAHA,"LAMESA DR, HWY 137",0.4S & 1E ELLIS, 2 County Hwy Agency,1982,0 Not on NHS,0,"A Open, no restriction",49.299999,31.5,bridge,poor,
2666509.842,-182611.5943,1911115,63010139,TURKEY RIDGE CK,63 TURNER,28190 441ST AVE,6W & 7.9S MARION, 2 County Hwy Agency,1989,0 Not on NHS,0,"A Open, no restriction",77.699997,22.4015748,bridge,fair,-1
1840242.063,27925.13458,1911116,38290178,282 AVE,38 JONES,I090 W,3 E DRAPER INTERCH, 1 State Highway Agency,1970,1 On the NHS,204.13,"A Open, no restriction",95.800003,38,bridge,fair,-1
2439348.616,198729.3173,1911117,3248184,JERSEY AVE.,03 BEADLE,RCP&E RR,JERSEY AVE.,27 Railroad,1907,0 Not on NHS,0,"A Open, no restriction",-2,0,bridge,,
2886769.268,-286618.697,1911118,64120062,CK,64 UNION,30320 482ND AVE,3E & 2.2S ALCESTER, 2 County Hwy Agency,1983,0 Not on NHS,0,P Posted for load,79.699997,24.9,bridge,poor,-1
2829772.589,-46765.90796,1911119,50192132,BIG SIOUX RIVER,50 MINNEHAHA,MAPLETON RD,1.3W & 0.8N RENNER, 2 County Hwy Agency,1990,0 Not on NHS,0,"A Open, no restriction",100,32,bridge,good,
2867313.998,-265234.1846,1911120,64085020,EAST BRULE CK,64 UNION,47850 299TH ST,2N & 0.5W ALCESTER, 2 County Hwy Agency,1930,0 Not on NHS,0,"A Open, no restriction",78.699997,24.9015748,bridge,fair,-1
2505014.195,-151794.506,1911121,34068070,PONY CK,34 HUTCHINSON,BEN STREET,BEN STREET PARKSTON, 3 Town/Township Hwy Age,1941,0 Not on NHS,0,"A Open, no restriction",58.799999,23.7,bridge,poor,-1
2804931.24,-65580.6702,1911122,50144165,CK,50 MINNEHAHA,I090 W,2.6 E SD 38 INTERCH, 1 State Highway Agency,1961,1 On the NHS,392.89999,"A Open, no restriction",87.300003,38,bridge,fair,
2806381.056,196229.9991,1911123,6166150,SIX MILE CK,06 BROOKINGS,US014  B,2.0 W I 29 INTERCH, 1 State Highway Agency,1967,1 On the NHS,419.47,"A Open, no restriction",98.599998,43.99934383,bridge,fair,-1
1591751.692,438869.6355,1911124,21021307,LITTLE BEAR CK,21 DEWEY,IRR US212,1.8 E ZIEBACH CO LINE, 1 State Highway Agency,2023,1 On the NHS,143.96001,"A Open, no restriction",94.800003,40,bridge,good,PFC Frederick Farlee
2830983.124,171488.0581,1911125,6210198,MEDARY CK,06 BROOKINGS,475TH AVENUE,1.8S & 1W AURORA, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,46,19.4,bridge,poor,-1
2303903.768,92694.03654,1911126,37102080,SMITH CK,37 JERAULD,SD034,7.6 W WESSINGTON SPRINGS, 1 State Highway Agency,1952,0 Not on NHS,304.92999,"A Open, no restriction",91.199997,30,bridge,fair,
